Year,Nationality code,Sex,Age group,Immigrant count,Liberal democracy index,Continent,Sub-region,Health equality,Judicial accountability,Public sector corrupt exchanges,One-sided violence_deaths,Non-state_deaths,Intrastate_deaths,Interstate_deaths,Number of residents,Political regime,Homicide Rate,Number of Turist,Spanish language,Restricciones_pandemia,Año post_pandemia
2017,GBR,Females,55 - 64,2235,0.8,Europe,Rest of Europe,0.88,0.82,0.79,0,0,0,0,119418,7,1.19,66640000,0,0,0
2017,GBR,Both,35 - 44,2546,0.8,Europe,Rest of Europe,0.88,0.82,0.79,0,0,0,0,240785,7,1.19,66640000,0,0,0
2017,GBR,Both,55 - 64,4669,0.8,Europe,Rest of Europe,0.88,0.82,0.79,0,0,0,0,240785,7,1.19,66640000,0,0,0
2017,GBR,Both,65+,3756,0.8,Europe,Rest of Europe,0.88,0.82,0.79,0,0,0,0,240785,7,1.19,66640000,0,0,0
2017,GBR,Both,All,21247,0.8,Europe,Rest of Europe,0.88,0.82,0.79,0,0,0,0,240785,7,1.19,66640000,0,0,0
2017,GBR,Females,0 - 14,1053,0.8,Europe,Rest of Europe,0.88,0.82,0.79,0,0,0,0,119418,7,1.19,66640000,0,0,0
2017,GBR,Females,15 - 24,896,0.8,Europe,Rest of Europe,0.88,0.82,0.79,0,0,0,0,119418,7,1.19,66640000,0,0,0
2017,GBR,Females,25 - 34,1390,0.8,Europe,Rest of Europe,0.88,0.82,0.79,0,0,0,0,119418,7,1.19,66640000,0,0,0
2017,GBR,Females,35 - 44,1129,0.8,Europe,Rest of Europe,0.88,0.82,0.79,0,0,0,0,119418,7,1.19,66640000,0,0,0
2017,GBR,Both,45 - 54,3636,0.8,Europe,Rest of Europe,0.88,0.82,0.79,0,0,0,0,240785,7,1.19,66640000,0,0,0
2017,USA,Females,15 - 24,1256,0.753,America,North America,0.55,0.86,0.71,8,0,0,0,17748,7,5.24,66640000,0,0,0
2017,USA,Females,25 - 34,1107,0.753,America,North America,0.55,0.86,0.71,8,0,0,0,17748,7,5.24,66640000,0,0,0
2017,USA,Females,35 - 44,432,0.753,America,North America,0.55,0.86,0.71,8,0,0,0,17748,7,5.24,66640000,0,0,0
2017,VEN,Females,15 - 24,2949,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,39966,3,47.98,66640000,1,0,0
2017,VEN,Females,25 - 34,4884,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,39966,3,47.98,66640000,1,0,0
2017,VEN,Females,35 - 44,2835,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,39966,3,47.98,66640000,1,0,0
2017,VEN,Females,45 - 54,1908,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,39966,3,47.98,66640000,1,0,0
2017,VEN,Females,55 - 64,1495,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,39966,3,47.98,66640000,1,0,0
2017,VEN,Females,65+,1182,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,39966,3,47.98,66640000,1,0,0
2017,VEN,Females,All,17860,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,39966,3,47.98,66640000,1,0,0
2017,VEN,Females,0 - 14,2607,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,39966,3,47.98,66640000,1,0,0
2017,VEN,Males,0 - 14,2760,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,28900,3,47.98,66640000,1,0,0
2017,VEN,Males,25 - 34,4104,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,28900,3,47.98,66640000,1,0,0
2017,VEN,Males,35 - 44,2346,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,28900,3,47.98,66640000,1,0,0
2017,VEN,Males,45 - 54,1066,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,28900,3,47.98,66640000,1,0,0
2017,VEN,Males,55 - 64,605,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,28900,3,47.98,66640000,1,0,0
2017,VEN,Males,65+,534,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,28900,3,47.98,66640000,1,0,0
2017,VEN,Males,All,13738,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,28900,3,47.98,66640000,1,0,0
2017,MAR,Females,65+,915,0.241,Africa,Africa,0.43,0.51,0.29,0,0,0,0,328872,2,2.14,66640000,0,0,0
2017,VEN,Males,15 - 24,2323,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,28900,3,47.98,66640000,1,0,0
2017,VEN,Both,All,31598,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,68866,3,47.98,66640000,1,0,0
2017,VEN,Both,65+,1716,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,68866,3,47.98,66640000,1,0,0
2017,VEN,Both,55 - 64,2100,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,68866,3,47.98,66640000,1,0,0
2017,USA,Females,45 - 54,292,0.753,America,North America,0.55,0.86,0.71,8,0,0,0,17748,7,5.24,66640000,0,0,0
2017,USA,Females,55 - 64,226,0.753,America,North America,0.55,0.86,0.71,8,0,0,0,17748,7,5.24,66640000,0,0,0
2017,USA,Females,65+,200,0.753,America,North America,0.55,0.86,0.71,8,0,0,0,17748,7,5.24,66640000,0,0,0
2017,USA,Females,All,4135,0.753,America,North America,0.55,0.86,0.71,8,0,0,0,17748,7,5.24,66640000,0,0,0
2017,USA,Males,0 - 14,663,0.753,America,North America,0.55,0.86,0.71,8,0,0,0,15206,7,5.24,66640000,0,0,0
2017,USA,Males,15 - 24,666,0.753,America,North America,0.55,0.86,0.71,8,0,0,0,15206,7,5.24,66640000,0,0,0
2017,USA,Males,25 - 34,803,0.753,America,North America,0.55,0.86,0.71,8,0,0,0,15206,7,5.24,66640000,0,0,0
2017,USA,Males,35 - 44,382,0.753,America,North America,0.55,0.86,0.71,8,0,0,0,15206,7,5.24,66640000,0,0,0
2017,USA,Males,45 - 54,320,0.753,America,North America,0.55,0.86,0.71,8,0,0,0,15206,7,5.24,66640000,0,0,0
2017,USA,Males,55 - 64,254,0.753,America,North America,0.55,0.86,0.71,8,0,0,0,15206,7,5.24,66640000,0,0,0
2017,USA,Males,65+,248,0.753,America,North America,0.55,0.86,0.71,8,0,0,0,15206,7,5.24,66640000,0,0,0
2017,USA,Males,All,3336,0.753,America,North America,0.55,0.86,0.71,8,0,0,0,15206,7,5.24,66640000,0,0,0
2017,VEN,Both,0 - 14,5367,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,68866,3,47.98,66640000,1,0,0
2017,VEN,Both,15 - 24,5272,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,68866,3,47.98,66640000,1,0,0
2017,VEN,Both,25 - 34,8988,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,68866,3,47.98,66640000,1,0,0
2017,VEN,Both,35 - 44,5181,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,68866,3,47.98,66640000,1,0,0
2017,VEN,Both,45 - 54,2974,0.085,America,South America,0.21,0.11,0.0,76,0,0,0,68866,3,47.98,66640000,1,0,0
2017,UKR,Males,35 - 44,637,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,44157,6,6.16,66640000,0,0,0
2017,UKR,Males,25 - 34,901,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,44157,6,6.16,66640000,0,0,0
2017,UKR,Males,15 - 24,662,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,44157,6,6.16,66640000,0,0,0
2017,UKR,Males,0 - 14,737,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,44157,6,6.16,66640000,0,0,0
2017,SEN,Both,65+,27,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,63832,6,,66640000,0,0,0
2017,SEN,Both,All,4299,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,63832,6,,66640000,0,0,0
2017,SEN,Females,0 - 14,222,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,14190,6,,66640000,0,0,0
2017,SEN,Females,15 - 24,245,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,14190,6,,66640000,0,0,0
2017,SEN,Females,25 - 34,360,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,14190,6,,66640000,0,0,0
2017,SEN,Females,35 - 44,179,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,14190,6,,66640000,0,0,0
2017,SEN,Females,45 - 54,35,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,14190,6,,66640000,0,0,0
2017,SEN,Both,55 - 64,52,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,63832,6,,66640000,0,0,0
2017,SEN,Females,55 - 64,26,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,14190,6,,66640000,0,0,0
2017,SEN,Females,All,1082,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,14190,6,,66640000,0,0,0
2017,SEN,Males,0 - 14,284,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,49642,6,,66640000,0,0,0
2017,SEN,Males,15 - 24,903,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,49642,6,,66640000,0,0,0
2017,SEN,Males,25 - 34,1356,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,49642,6,,66640000,0,0,0
2017,SEN,Males,35 - 44,534,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,49642,6,,66640000,0,0,0
2017,SEN,Males,45 - 54,102,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,49642,6,,66640000,0,0,0
2017,SEN,Males,55 - 64,26,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,49642,6,,66640000,0,0,0
2017,SEN,Females,65+,15,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,14190,6,,66640000,0,0,0
2017,SEN,Both,45 - 54,137,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,63832,6,,66640000,0,0,0
2017,SEN,Both,35 - 44,713,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,63832,6,,66640000,0,0,0
2017,SEN,Both,25 - 34,1716,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,63832,6,,66640000,0,0,0
2017,RUS,Females,15 - 24,582,0.109,Europe,Rest of Europe,0.65,0.53,0.33,0,0,53,0,48547,3,9.14,66640000,0,0,0
2017,RUS,Females,25 - 34,1152,0.109,Europe,Rest of Europe,0.65,0.53,0.33,0,0,53,0,48547,3,9.14,66640000,0,0,0
2017,RUS,Females,35 - 44,812,0.109,Europe,Rest of Europe,0.65,0.53,0.33,0,0,53,0,48547,3,9.14,66640000,0,0,0
2017,RUS,Females,45 - 54,484,0.109,Europe,Rest of Europe,0.65,0.53,0.33,0,0,53,0,48547,3,9.14,66640000,0,0,0
2017,RUS,Females,55 - 64,358,0.109,Europe,Rest of Europe,0.65,0.53,0.33,0,0,53,0,48547,3,9.14,66640000,0,0,0
2017,RUS,Females,65+,229,0.109,Europe,Rest of Europe,0.65,0.53,0.33,0,0,53,0,48547,3,9.14,66640000,0,0,0
2017,RUS,Females,All,4291,0.109,Europe,Rest of Europe,0.65,0.53,0.33,0,0,53,0,48547,3,9.14,66640000,0,0,0
2017,RUS,Males,0 - 14,791,0.109,Europe,Rest of Europe,0.65,0.53,0.33,0,0,53,0,23687,3,9.14,66640000,0,0,0
2017,RUS,Males,15 - 24,319,0.109,Europe,Rest of Europe,0.65,0.53,0.33,0,0,53,0,23687,3,9.14,66640000,0,0,0
2017,RUS,Males,25 - 34,467,0.109,Europe,Rest of Europe,0.65,0.53,0.33,0,0,53,0,23687,3,9.14,66640000,0,0,0
2017,RUS,Males,35 - 44,472,0.109,Europe,Rest of Europe,0.65,0.53,0.33,0,0,53,0,23687,3,9.14,66640000,0,0,0
2017,RUS,Males,45 - 54,384,0.109,Europe,Rest of Europe,0.65,0.53,0.33,0,0,53,0,23687,3,9.14,66640000,0,0,0
2017,RUS,Males,55 - 64,191,0.109,Europe,Rest of Europe,0.65,0.53,0.33,0,0,53,0,23687,3,9.14,66640000,0,0,0
2017,RUS,Males,65+,89,0.109,Europe,Rest of Europe,0.65,0.53,0.33,0,0,53,0,23687,3,9.14,66640000,0,0,0
2017,RUS,Males,All,2713,0.109,Europe,Rest of Europe,0.65,0.53,0.33,0,0,53,0,23687,3,9.14,66640000,0,0,0
2017,SEN,Both,0 - 14,506,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,63832,6,,66640000,0,0,0
2017,SEN,Both,15 - 24,1148,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,63832,6,,66640000,0,0,0
2017,SEN,Males,65+,12,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,49642,6,,66640000,0,0,0
2017,RUS,Both,All,7004,0.109,Europe,Rest of Europe,0.65,0.53,0.33,0,0,53,0,72234,3,9.14,66640000,0,0,0
2017,SEN,Males,All,3217,0.555,Africa,Africa,0.52,0.67,0.39,0,0,0,0,49642,6,,66640000,0,0,0
2017,UKR,Both,0 - 14,1436,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,103072,6,6.16,66640000,0,0,0
2017,UKR,Both,15 - 24,1471,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,103072,6,6.16,66640000,0,0,0
2017,UKR,Both,25 - 34,2007,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,103072,6,6.16,66640000,0,0,0
2017,UKR,Both,35 - 44,1389,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,103072,6,6.16,66640000,0,0,0
2017,UKR,Both,45 - 54,767,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,103072,6,6.16,66640000,0,0,0
2017,UKR,Both,55 - 64,454,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,103072,6,6.16,66640000,0,0,0
2017,UKR,Both,65+,264,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,103072,6,6.16,66640000,0,0,0
2017,UKR,Females,0 - 14,699,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,58915,6,6.16,66640000,0,0,0
2017,UKR,Females,15 - 24,809,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,58915,6,6.16,66640000,0,0,0
2017,UKR,Females,25 - 34,1106,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,58915,6,6.16,66640000,0,0,0
2017,UKR,Females,35 - 44,752,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,58915,6,6.16,66640000,0,0,0
2017,UKR,Females,45 - 54,454,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,58915,6,6.16,66640000,0,0,0
2017,UKR,Females,55 - 64,312,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,58915,6,6.16,66640000,0,0,0
2017,UKR,Females,65+,189,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,58915,6,6.16,66640000,0,0,0
2017,UKR,Both,All,7788,0.239,Europe,Rest of Europe,0.67,0.57,0.36,0,0,415,0,103072,6,6.16,66640000,0,0,0
2017,MAR,Females,55 - 64,1065,0.241,Africa,Africa,0.43,0.51,0.29,0,0,0,0,328872,2,2.14,66640000,0,0,0
2017,MAR,Females,45 - 54,1134,0.241,Africa,Africa,0.43,0.51,0.29,0,0,0,0,328872,2,2.14,66640000,0,0,0
2017,DZA,Both,0 - 14,976,0.158,Africa,Africa,0.66,0.4,0.35,16,22,60,0,60465,3,1.27,66640000,0,0,0
2017,CHN,Both,All,11424,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,208075,0,0.57,66640000,0,0,0
2017,CHN,Females,0 - 14,913,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,103142,0,0.57,66640000,0,0,0
2017,CHN,Females,15 - 24,2222,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,103142,0,0.57,66640000,0,0,0
2017,CHN,Females,25 - 34,1403,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,103142,0,0.57,66640000,0,0,0
2017,CHN,Females,35 - 44,913,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,103142,0,0.57,66640000,0,0,0
2017,CHN,Females,45 - 54,519,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,103142,0,0.57,66640000,0,0,0
2017,CHN,Females,55 - 64,224,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,103142,0,0.57,66640000,0,0,0
2017,CHN,Both,65+,288,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,208075,0,0.57,66640000,0,0,0
2017,CHN,Females,65+,152,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,103142,0,0.57,66640000,0,0,0
2017,CHN,Males,0 - 14,1152,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,104933,0,0.57,66640000,0,0,0
2017,CHN,Males,15 - 24,1477,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,104933,0,0.57,66640000,0,0,0
2017,CHN,Males,25 - 34,1050,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,104933,0,0.57,66640000,0,0,0
2017,CHN,Males,35 - 44,685,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,104933,0,0.57,66640000,0,0,0
2017,CHN,Males,45 - 54,437,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,104933,0,0.57,66640000,0,0,0
2017,CHN,Males,55 - 64,141,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,104933,0,0.57,66640000,0,0,0
2017,CHN,Males,65+,136,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,104933,0,0.57,66640000,0,0,0
2017,CHN,Females,All,6346,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,103142,0,0.57,66640000,0,0,0
2017,CHN,Males,All,5078,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,104933,0,0.57,66640000,0,0,0
2017,CHN,Both,55 - 64,365,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,208075,0,0.57,66640000,0,0,0
2017,CHN,Both,35 - 44,1598,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,208075,0,0.57,66640000,0,0,0
2017,BGR,Females,35 - 44,639,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,64210,7,1.43,66640000,0,0,0
2017,BGR,Females,45 - 54,381,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,64210,7,1.43,66640000,0,0,0
2017,BGR,Females,55 - 64,208,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,64210,7,1.43,66640000,0,0,0
2017,BGR,Females,65+,174,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,64210,7,1.43,66640000,0,0,0
2017,BGR,Females,All,3072,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,64210,7,1.43,66640000,0,0,0
2017,BGR,Males,0 - 14,513,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,63459,7,1.43,66640000,0,0,0
2017,BGR,Males,15 - 24,471,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,63459,7,1.43,66640000,0,0,0
2017,CHN,Both,45 - 54,956,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,208075,0,0.57,66640000,0,0,0
2017,BGR,Males,25 - 34,699,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,63459,7,1.43,66640000,0,0,0
2017,BGR,Males,45 - 54,407,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,63459,7,1.43,66640000,0,0,0
2017,BGR,Males,55 - 64,181,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,63459,7,1.43,66640000,0,0,0
2017,BGR,Males,65+,98,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,63459,7,1.43,66640000,0,0,0
2017,BGR,Males,All,2978,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,63459,7,1.43,66640000,0,0,0
2017,CHN,Both,0 - 14,2065,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,208075,0,0.57,66640000,0,0,0
2017,CHN,Both,15 - 24,3699,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,208075,0,0.57,66640000,0,0,0
2017,CHN,Both,25 - 34,2453,0.05,Asia,Asia,0.38,0.53,0.37,0,0,0,0,208075,0,0.57,66640000,0,0,0
2017,BGR,Males,35 - 44,609,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,63459,7,1.43,66640000,0,0,0
2017,COL,Both,0 - 14,4652,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,145358,6,25.43,66640000,1,0,0
2017,COL,Both,15 - 24,6885,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,145358,6,25.43,66640000,1,0,0
2017,COL,Both,25 - 34,10145,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,145358,6,25.43,66640000,1,0,0
2017,CUB,Both,0 - 14,819,0.06,America,Central America and Caribbean,0.7,0.65,0.3,0,0,0,0,45598,1,4.55,66640000,1,0,0
2017,CUB,Both,15 - 24,1194,0.06,America,Central America and Caribbean,0.7,0.65,0.3,0,0,0,0,45598,1,4.55,66640000,1,0,0
2017,CUB,Both,25 - 34,2490,0.06,America,Central America and Caribbean,0.7,0.65,0.3,0,0,0,0,45598,1,4.55,66640000,1,0,0
2017,CUB,Both,35 - 44,1188,0.06,America,Central America and Caribbean,0.7,0.65,0.3,0,0,0,0,45598,1,4.55,66640000,1,0,0
2017,CUB,Both,45 - 54,1163,0.06,America,Central America and Caribbean,0.7,0.65,0.3,0,0,0,0,45598,1,4.55,66640000,1,0,0
2017,CUB,Both,55 - 64,622,0.06,America,Central America and Caribbean,0.7,0.65,0.3,0,0,0,0,45598,1,4.55,66640000,1,0,0
2017,CUB,Both,65+,530,0.06,America,Central America and Caribbean,0.7,0.65,0.3,0,0,0,0,45598,1,4.55,66640000,1,0,0
2017,COL,Males,All,14974,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,65081,6,25.43,66640000,1,0,0
2017,CUB,Both,All,8006,0.06,America,Central America and Caribbean,0.7,0.65,0.3,0,0,0,0,45598,1,4.55,66640000,1,0,0
2017,CUB,Females,15 - 24,624,0.06,America,Central America and Caribbean,0.7,0.65,0.3,0,0,0,0,25458,1,4.55,66640000,1,0,0
2017,CUB,Females,25 - 34,1186,0.06,America,Central America and Caribbean,0.7,0.65,0.3,0,0,0,0,25458,1,4.55,66640000,1,0,0
2017,CUB,Females,35 - 44,606,0.06,America,Central America and Caribbean,0.7,0.65,0.3,0,0,0,0,25458,1,4.55,66640000,1,0,0
2017,CUB,Females,45 - 54,636,0.06,America,Central America and Caribbean,0.7,0.65,0.3,0,0,0,0,25458,1,4.55,66640000,1,0,0
2017,CUB,Females,55 - 64,420,0.06,America,Central America and Caribbean,0.7,0.65,0.3,0,0,0,0,25458,1,4.55,66640000,1,0,0
2017,CUB,Females,65+,335,0.06,America,Central America and Caribbean,0.7,0.65,0.3,0,0,0,0,25458,1,4.55,66640000,1,0,0
2017,CUB,Females,All,4223,0.06,America,Central America and Caribbean,0.7,0.65,0.3,0,0,0,0,25458,1,4.55,66640000,1,0,0
2017,CUB,Females,0 - 14,416,0.06,America,Central America and Caribbean,0.7,0.65,0.3,0,0,0,0,25458,1,4.55,66640000,1,0,0
2017,COL,Males,65+,339,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,65081,6,25.43,66640000,1,0,0
2017,COL,Males,55 - 64,495,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,65081,6,25.43,66640000,1,0,0
2017,COL,Males,45 - 54,1216,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,65081,6,25.43,66640000,1,0,0
2017,COL,Both,35 - 44,5910,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,145358,6,25.43,66640000,1,0,0
2017,COL,Both,45 - 54,3548,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,145358,6,25.43,66640000,1,0,0
2017,COL,Both,55 - 64,1736,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,145358,6,25.43,66640000,1,0,0
2017,COL,Both,65+,1230,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,145358,6,25.43,66640000,1,0,0
2017,COL,Both,All,34106,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,145358,6,25.43,66640000,1,0,0
2017,COL,Females,0 - 14,2270,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,80277,6,25.43,66640000,1,0,0
2017,COL,Females,15 - 24,3511,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,80277,6,25.43,66640000,1,0,0
2017,COL,Females,25 - 34,5416,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,80277,6,25.43,66640000,1,0,0
2017,COL,Females,35 - 44,3471,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,80277,6,25.43,66640000,1,0,0
2017,COL,Females,45 - 54,2332,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,80277,6,25.43,66640000,1,0,0
2017,COL,Females,55 - 64,1241,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,80277,6,25.43,66640000,1,0,0
2017,COL,Females,65+,891,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,80277,6,25.43,66640000,1,0,0
2017,COL,Females,All,19132,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,80277,6,25.43,66640000,1,0,0
2017,COL,Males,0 - 14,2382,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,65081,6,25.43,66640000,1,0,0
2017,COL,Males,15 - 24,3374,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,65081,6,25.43,66640000,1,0,0
2017,COL,Males,25 - 34,4729,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,65081,6,25.43,66640000,1,0,0
2017,COL,Males,35 - 44,2439,0.547,America,South America,0.4,0.57,0.39,37,0,0,0,65081,6,25.43,66640000,1,0,0
2017,BGR,Females,25 - 34,680,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,64210,7,1.43,66640000,0,0,0
2017,BGR,Females,0 - 14,450,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,64210,7,1.43,66640000,0,0,0
2017,BGR,Both,All,6050,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,127669,7,1.43,66640000,0,0,0
2017,BGR,Both,65+,272,0.53,Europe,European Union,0.67,0.27,0.42,0,0,0,0,127669,7,1.43,66640000,0,0,0
2017,DZA,Males,55 - 64,137,0.158,Africa,Africa,0.66,0.4,0.35,16,22,60,0,37572,3,1.27,66640000,0,0,0
2017,DZA,Males,65+,83,0.158,Africa,Africa,0.66,0.4,0.35,16,22,60,0,37572,3,1.27,66640000,0,0,0
2017,DZA,Males,All,2807,0.158,Africa,Africa,0.66,0.4,0.35,16,22,60,0,37572,3,1.27,66640000,0,0,0
2017,ARG,Both,0 - 14,1174,0.614,America,South America,0.62,0.49,0.43,0,0,0,0,70221,7,5.26,66640000,1,0,0
2017,ARG,Both,15 - 24,1417,0.614,America,South America,0.62,0.49,0.43,0,0,0,0,70221,7,5.26,66640000,1,0,0
2017,ARG,Both,25 - 34,2912,0.614,America,South America,0.62,0.49,0.43,0,0,0,0,70221,7,5.26,66640000,1,0,0
2017,ARG,Both,35 - 44,1465,0.614,America,South America,0.62,0.49,0.43,0,0,0,0,70221,7,5.26,66640000,1,0,0
2017,DZA,Males,45 - 54,335,0.158,Africa,Africa,0.66,0.4,0.35,16,22,60,0,37572,3,1.27,66640000,0,0,0
2017,ARG,Both,45 - 54,663,0.614,America,South America,0.62,0.49,0.43,0,0,0,0,70221,7,5.26,66640000,1,0,0
